"Text","Language"
"haben für bestimmte Fälle Bearbeitungsbeschränkungen eingeführt.","German"
"Beispielsweise können in der englischen Wikipedia und einigen anderen Sprachausgaben nur registrierte Benutzer einen neuen Artikel erstellen.","German"
"[61] Unter anderem auf der englischen Wikipedia wurden besonders kontroverse","German"
"[62][63] Ein häufig zerstörter Artikel kann halbgeschützt oder erweitert bestätigt geschützt werden","German"
"[64] Ein besonders umstrittener Artikel kann gesperrt werden","German"
"[65] Ein Artikel in der Columbia Journalism Review aus dem Jahr 2021 identifizierte die Seitenschutzrichtlinien von Wikipedia als „vielleicht das wichtigste“ Mittel","German"
"[66] In bestimmten Fällen dürfen alle Redakteure Änderungen einreichen","German"
"Beispielsweise verwaltet die deutsche Wikipedia ""stabile Versionen"" von Artikeln","German"
"Nach langwierigen Gerichtsverfahren und Community-Diskussionen","German"
" die englische Wikipedia hat im Dezember 2012 das „pending changes“-System eingeführt.","German"
"Die Seite ""Verlauf"" jedes Artikels verlinkt auf jede Revision.","German"
"[Anmerkung 4] [70] Bei den meisten Artikeln kann jeder die Änderungen anderer rückgängig machen","German"
"Jeder kann die neuesten Änderungen an Artikeln anzeigen","German"
"Neue Seiten patrouillieren ist ein Prozess","German"
"[71] Im Jahr 2003 promovierte Wirtschaftswissenschaften. Die Studentin Andrea Ciffolilli argumentierte","German"
"[72] Jede Änderung oder Bearbeitung","German"
"Zu den häufigsten und offensichtlichsten Arten von Vandalismus gehören Obszönitäten und grober Humor.","German"
"Vandalismus kann auch Werbung und andere Arten von Spam umfassen.","German"
"[73] Manchmal begehen Redakteure Vandalismus","German"
"Weniger häufige Arten von Vandalismus","German"
" zu einem Artikel kann schwieriger zu erkennen sein.","German"
"Vandalen können irrelevante Formatierungen einführen","German"
" den zugrunde liegenden Code eines Artikels manipulieren oder Bilder störend verwenden.","German"
"[75][76] Einige Vandalen brauchen jedoch viel länger","German"
"[77] Im Seigenthaler-Biographie-Vorfall hat ein anonymer Redakteur falsche Informationen eingebracht","German"
"Sogar diese Regeln werden in Wiki-Form gespeichert","German"
"[89] Redakteure können diese Regeln durchsetzen","German"
"Ursprünglich basierten die Regeln für die nicht-englischen Ausgaben von Wikipedia auf einer Übersetzung der Regeln für die englische Wikipedia.","German"
"Seitdem haben sie sich teilweise auseinander entwickelt.","German"
"[67] Gemäß den Regeln der englischen Wikipedia muss jeder Eintrag in Wikipedia ein Thema behandeln","German"
"[90] Ein Thema sollte auch den Wikipedia-Standards der „Notability“ entsprechen","German"
"Darüber hinaus beabsichtigt Wikipedia","German"
"[92] Es darf keine Originalforschung präsentieren.","German"
"Eine Behauptung","German"
"Unter Wikipedia-Redakteuren wird dies oft als ""Überprüfbarkeit","German"
" nicht die Enzyklopädie","German"
"[93] Dies kann manchmal dazu führen","German"
"[94] Schließlich darf Wikipedia nicht Partei ergreifen.","German"
"[95] Alle Meinungen und Standpunkte","German"
"Dies wird als neutraler Standpunkt (NPOV) bezeichnet.","German"
"Wikipedias anfängliche Anarchie integrierte im Laufe der Zeit demokratische und hierarchische Elemente.","German"
"[96][97] Ein Artikel gilt nicht als Eigentum seines Erstellers oder eines anderen Herausgebers oder des Themas des Artikels.","German"
"[98] Redakteure mit gutem Ansehen in der Community können für eine von vielen Ebenen der ehrenamtlichen Verantwortung kandidieren:","German"
"[101][102] Weniger Redakteure werden Administratoren als in den vergangenen Jahren","German"
"[103] Bürokraten ernennen neue Administratoren ausschließlich auf Empfehlung der Community.","German"
"Im Laufe der Zeit hat Wikipedia ein halbformelles Streitbeilegungsverfahren entwickelt","German"
"Um einen Community-Konsens zu ermitteln","German"
"Das Schiedsgericht leitet das endgültige Streitbeilegungsverfahren.","German"
"Obwohl Streitigkeiten normalerweise aus einer Meinungsverschiedenheit zwischen zwei gegensätzlichen Ansichten darüber entstehen","German"
"der Schiedsausschuss lehnt es ausdrücklich ab","German"
"Daher diktiert das Komitee nicht den Inhalt von Artikeln","German"
"Zu den Abhilfemaßnahmen gehören Verwarnungen und Bewährungen (in 63 % der Fälle angewendet) und das Verbot von Redakteuren für Artikel (43 %)","German"
" Themen (23 %) oder Wikipedia (16 %).","German"
"Vollständige Verbote von Wikipedia beschränken sich im Allgemeinen auf Fälle von Identitätsdiebstahl und asozialem Verhalten.","German"
"Wenn das Verhalten nicht Identitätsdiebstahl oder asozial ist","German"
" Abhilfemaßnahmen beschränken sich in der Regel auf Warnungen.","German"
"[105] Jeder Artikel und jeder Benutzer von Wikipedia hat eine zugehörige „Diskussions“-Seite.","German"
"Diese bilden den primären Kommunikationskanal für Redakteure","German"
"[106] Die Wikipedia-Community wurde als kultähnlich beschrieben","German"
"[108] Die Präferenz des Projekts für Kohärenz","German"
" wurde als ""Anti-Elitismus"" bezeichnet.","German"
"[109] Wikipedianer belohnen sich manchmal gegenseitig mit virtuellen Scheunensternen für gute Arbeit.","German"
"Diese personalisierten Zeichen der Wertschätzung offenbaren ein breites Spektrum wertvoller Arbeit","German"
"[110] Wikipedia verlangt von seinen Herausgebern und Mitwirkenden keine Identifikation.","German"
"[111] Als Wikipedia wuchs","German"
"wurde zu einer der häufig gestellten Fragen im Rahmen des Projekts.","German"
"[112] Jimmy Wales hat einmal argumentiert","German"
"[113] Im Jahr 2008 berichtete ein Artikel des Slate-Magazins: „Laut Forschern in Palo Alto","German"
" Ein Prozent der Wikipedia-Benutzer sind für etwa die Hälfte der Bearbeitungen der Website verantwortlich.","German"
"„[114] Diese Methode der Beitragsbewertung wurde später von Aaron Swartz bestritten","German"
"der feststellte","German"
"[115] Die englische Wikipedia hat 6.238.672 Artikel","German"
"und 141.020 aktive Redakteure.","German"
"Ein Redakteur gilt als aktiv","German"
"Redakteure","German"
" können implizit signalisieren","German"
"Ein Wikipedia-Insider zu werden","German"
" sich einem manchmal komplizierten Streitbeilegungsverfahren unterziehen und eine ""verblüffende Kultur reich an Insider-Witzen und Insider-Referenzen"" kennenlernen.","German"
"[116] Redakteure","German"
"Eine Studie von Forschern des Dartmouth College aus dem Jahr 2007 ergab","German"
"[118] Jimmy Wales erklärte 2009","German"
"„[113] Business Insider-Redakteur und Journalist Henry Blodget zeigte jedoch 2009","German"
" Die meisten Inhalte in Wikipedia (gemessen an der Menge des beigetragenen Textes","German"
" während die meisten Bearbeitungen und Formatierungen von ""Insidern"" vorgenommen werden.","German"
"[113] Eine Studie aus dem Jahr 2008 ergab","German"
"[119][120] obwohl ein späterer Kommentar auf schwerwiegende Mängel hinwies","German"
"einschließlich","German"
"[121] Laut einer Studie aus dem Jahr 2009 gibt es „Beweise für wachsenden Widerstand der Wikipedia-Community gegenüber neuen Inhalten“.","German"
"[122] Mehrere Studien haben gezeigt","German"
"Bemerkenswerterweise zeigten die Ergebnisse einer Umfrage der Wikimedia Foundation im Jahr 2008","German"
"[123] Aus diesem Grund versuchten Universitäten in den Vereinigten Staaten","German"
"[125] Daten haben gezeigt","German"
"[126] Derzeit gibt es 317 Sprachausgaben von Wikipedia (auch Sprachversionen oder einfach Wikipedias genannt).","German"
"[127] Die zweit- und drittgrößten Wikipedias verdanken ihre Position dem artikelerzeugenden Bot Lsjbot","German"
" die ab 2013 etwa die Hälfte der Artikel in der schwedischen Wikipedia und die meisten Artikel in den Cebuano- und Waray-Wikipedias erstellt hatte.","German"
"Letztere sind beide Sprachen der Philippinen.","German"
"Zusätzlich zu den ersten sechs haben zwölf weitere Wikipedias jeweils mehr als eine Million Artikel (Russisch","German"
" 44 weitere haben über 100.000 und 82 weitere haben über 10.000.","German"
